[0.44288717589348275, 0.44288717589348275, 0.5816398037841622, 0.649614576033637, 0.7168885774351789, 0.7834618079887875, 0.779957953749124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.44919411352487754, 0.37981779957953754, 0.3805185704274701, 0.4498948843728101, 0.5192711983181502, 0.587946741415557, 0.6559215136650314, 0.7231955150665731, 0.7897687456201823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.45129642606867526, 0.4505956552207427, 0.5886475122634897, 0.6559215136650314, 1.0, 0.022424667133847248, 0.09600560616678326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.4379817799579537, 0.43728100911002105, 0.8528381219341274, 0.7091800981079184, 0.5676243868255081, 0.4968465311843029, 0.35739313244569026, 0.21934127540294338, 0.5683251576734406, 0.636299929922915, 0.6341976173791167, 0.632095304835319, 0.0, 0.0, 0.0]
[0.4260686755430972, 0.3566923615977577, 0.35809390329362284, 0.35879467414155547, 0.42887175893482804, 0.7063770147161875, 0.7729502452697967, 0.7694463910301332, 0.6965662228451294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.4519971969166084, 0.3826208829712684, 0.5220742817098809, 0.5907498248072879, 0.6587245970567622, 0.725998598458304, 0.79187105816398, 0.718290119131044, 0.15977575332866156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.4555010511562718, 0.4555010511562718, 0.9411352487736508, 0.9362298528381217, 0.9313244569025926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.3763139453398736, 0.3763139453398736, 0.7932725998598457, 0.7203924316748422, 0.6482130343377714, 0.5073580939032937, 0.36790469516468105, 0.22985283812193416, 0.5094604064470919, 0.5087596355991588, 0.5781359495444989, 0.6454099509460406, 0.0, 0.0, 0.0]
[0.5136650315346879, 0.5115627189908897, 0.5802382620882971, 0.7175893482831114, 0.15977575332866156, 0.16257883672039242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.3672039243167485, 0.3672039243167485, 0.506657323055361, 0.575332866152768, 0.6433076384022423, 0.7105816398037841, 0.7077785564120532, 0.6355991590749823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.3805185704274701, 0.3805185704274701, 0.3812193412754027, 0.38192011212333576, 0.7295024526979679, 0.7266993693062366, 0.7238962859145057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.37000700770847933, 0.37000700770847933, 0.4400840925017519, 0.9257182901191309, 0.7820602662929224, 0.5704274702172388, 0.4996496145760337, 0.3601962158374211, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.42817098808689547, 0.35879467414155547, 0.42887175893482804, 0.8458304134548001, 0.7722494744218641, 0.6993693062368607, 0.5578135949544498, 0.4870357393132447, 0.34758234057463205, 0.5571128241065173, 0.6250875963559915, 0.6229852838121933, 0.6208829712683951, 0.0, 0.0]
[0.3973370707778557, 0.3973370707778557, 0.5353889278206025, 0.7421163279607569, 0.8072880168185004, 0.8717589348283108, 0.9369306236860543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[0.3952347582340574, 0.3952347582340574, 0.8808689558514364, 0.8759635599159074, 0.8710581639803782, 0.7967764540995091, 0.7238962859145057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
